date,product_id,dc_id,inventory,demand,lead_time,cost,supplier_performance
2024-07-18,PROD_0,DC_0,656,80,2,52.11021695747057,84.0
2024-07-18,PROD_0,DC_1,117,169,9,82.07596210029877,76.0
2024-07-18,PROD_0,DC_2,537,149,8,98.3672731574795,86.0
2024-07-18,PROD_1,DC_0,174,186,9,65.6696783736125,98.0
2024-07-18,PROD_1,DC_1,663,92,9,91.67386283945532,79.0
2024-07-18,PROD_1,DC_2,284,194,7,85.26165480851981,74.0
2024-07-18,PROD_2,DC_0,650,164,2,44.80920233061127,90.0
2024-07-18,PROD_2,DC_1,609,163,8,48.24478961737554,84.0
2024-07-18,PROD_2,DC_2,632,53,5,75.84309846006065,81.0
2024-07-18,PROD_3,DC_0,304,52,7,94.25816648204521,89.0
2024-07-18,PROD_3,DC_1,631,84,9,29.464703457068133,98.0
2024-07-18,PROD_3,DC_2,513,107,7,84.28102708432475,87.0
2024-07-18,PROD_4,DC_0,324,139,1,48.129797292619706,95.0
2024-07-18,PROD_4,DC_1,338,102,6,81.34205167241295,72.0
2024-07-18,PROD_4,DC_2,700,60,2,42.04026274611542,75.0
2024-07-18,PROD_5,DC_0,824,122,9,45.43707513612666,70.0
2024-07-18,PROD_5,DC_1,133,187,6,45.4681692256162,81.0
2024-07-18,PROD_5,DC_2,652,178,7,53.22160052811807,92.0
2024-07-18,PROD_6,DC_0,695,97,1,80.29751603133194,93.0
2024-07-18,PROD_6,DC_1,238,115,5,91.02359749181677,81.0
2024-07-18,PROD_6,DC_2,480,143,4,41.44620065381366,92.0
2024-07-18,PROD_7,DC_0,226,154,4,90.05465751184741,86.0
2024-07-18,PROD_7,DC_1,395,115,8,49.913187265463954,71.0
2024-07-18,PROD_7,DC_2,176,86,3,95.88960362812682,92.0
2024-07-18,PROD_8,DC_0,231,80,7,59.130527399702245,95.0
2024-07-18,PROD_8,DC_1,855,123,7,76.47944925553082,98.0
2024-07-18,PROD_8,DC_2,223,181,2,87.52071381452963,83.0
2024-07-18,PROD_9,DC_0,815,70,6,54.317267135429965,71.0
2024-07-18,PROD_9,DC_1,632,174,2,26.909671504215098,92.0
2024-07-18,PROD_9,DC_2,771,65,3,48.83190127159426,81.0
2024-07-19,PROD_0,DC_0,507,134,6,32.72652569055252,85.0
2024-07-19,PROD_0,DC_1,885,139,8,41.28390712613245,87.0
2024-07-19,PROD_0,DC_2,544,159,3,32.237943753710795,77.0
2024-07-19,PROD_1,DC_0,548,132,6,29.301391870505682,91.0
2024-07-19,PROD_1,DC_1,129,56,3,69.82359898474311,86.0
2024-07-19,PROD_1,DC_2,889,135,1,91.5841146715248,98.0
2024-07-19,PROD_2,DC_0,888,180,5,50.15011810734103,70.0
2024-07-19,PROD_2,DC_1,334,82,3,26.25749800844628,84.0
2024-07-19,PROD_2,DC_2,773,102,1,91.57583852732644,88.0
2024-07-19,PROD_3,DC_0,882,122,3,91.37372882574245,93.0
2024-07-19,PROD_3,DC_1,761,141,4,80.76267828772292,72.0
2024-07-19,PROD_3,DC_2,561,102,5,81.13158426561007,71.0
2024-07-19,PROD_4,DC_0,736,145,9,53.81996024775059,96.0
2024-07-19,PROD_4,DC_1,364,54,9,89.83527487853983,72.0
2024-07-19,PROD_4,DC_2,246,133,3,72.0485665158566,96.0
2024-07-19,PROD_5,DC_0,209,79,3,15.057798027765886,96.0
2024-07-19,PROD_5,DC_1,301,140,5,57.48179993576565,76.0
2024-07-19,PROD_5,DC_2,433,105,5,82.89706885262784,95.0
2024-07-19,PROD_6,DC_0,209,93,6,65.03569771298454,70.0
2024-07-19,PROD_6,DC_1,183,79,7,26.58134407299326,91.0
2024-07-19,PROD_6,DC_2,474,132,4,52.84414422777804,96.0
2024-07-19,PROD_7,DC_0,986,134,7,34.128466979458224,88.0
2024-07-19,PROD_7,DC_1,139,80,2,58.581426598672444,78.0
2024-07-19,PROD_7,DC_2,815,177,8,13.617992547019018,93.0
2024-07-19,PROD_8,DC_0,115,142,3,63.641120667015485,78.0
2024-07-19,PROD_8,DC_1,445,58,2,74.11704871854401,77.0
2024-07-19,PROD_8,DC_2,144,140,7,11.67227990431258,88.0
2024-07-19,PROD_9,DC_0,318,128,5,87.17705031273431,71.0
2024-07-19,PROD_9,DC_1,789,111,7,85.42604964298948,89.0
2024-07-19,PROD_9,DC_2,577,123,1,98.67558257487755,99.0
2024-07-20,PROD_0,DC_0,903,186,4,48.80801656561768,90.0
2024-07-20,PROD_0,DC_1,752,116,2,87.99591544904399,95.0
2024-07-20,PROD_0,DC_2,929,70,2,12.129794679099724,74.0
2024-07-20,PROD_1,DC_0,743,131,4,41.112718153092146,87.0
2024-07-20,PROD_1,DC_1,806,67,4,32.4397881211395,99.0
2024-07-20,PROD_1,DC_2,937,185,5,89.82149318118363,80.0
2024-07-20,PROD_2,DC_0,242,169,5,86.08815719257632,71.0
2024-07-20,PROD_2,DC_1,120,58,4,18.314732270540702,83.0
2024-07-20,PROD_2,DC_2,817,117,7,90.95496590091908,86.0
2024-07-20,PROD_3,DC_0,219,183,1,58.52477235471738,75.0
2024-07-20,PROD_3,DC_1,350,93,4,28.066924159811585,96.0
2024-07-20,PROD_3,DC_2,218,81,4,66.33395759105919,75.0
2024-07-20,PROD_4,DC_0,138,157,3,72.49311917995944,96.0
2024-07-20,PROD_4,DC_1,146,184,1,12.319467430718506,94.0
2024-07-20,PROD_4,DC_2,226,199,1,38.05545376081735,95.0
2024-07-20,PROD_5,DC_0,963,97,2,19.35060490149509,94.0
2024-07-20,PROD_5,DC_1,966,95,7,34.73048567200771,70.0
2024-07-20,PROD_5,DC_2,148,133,8,75.54367802472316,88.0
2024-07-20,PROD_6,DC_0,900,188,5,69.92028946224502,82.0
2024-07-20,PROD_6,DC_1,285,99,4,79.67222360630483,79.0
2024-07-20,PROD_6,DC_2,490,89,4,29.329895124999553,74.0
2024-07-20,PROD_7,DC_0,562,61,3,46.326176427042604,98.0
2024-07-20,PROD_7,DC_1,459,176,7,65.57304241192031,93.0
2024-07-20,PROD_7,DC_2,863,122,8,15.644998797658845,78.0
2024-07-20,PROD_8,DC_0,931,98,4,96.71953253035765,76.0
2024-07-20,PROD_8,DC_1,379,101,4,19.600215644362876,93.0
2024-07-20,PROD_8,DC_2,611,151,2,67.81974751708317,76.0
2024-07-20,PROD_9,DC_0,556,54,4,40.507016023084,92.0
2024-07-20,PROD_9,DC_1,687,147,9,19.020064467082,75.0
2024-07-20,PROD_9,DC_2,971,125,7,21.059522101721782,98.0
2024-07-21,PROD_0,DC_0,562,75,9,20.46405277854275,88.0
2024-07-21,PROD_0,DC_1,268,52,4,21.523019352472126,76.0
2024-07-21,PROD_0,DC_2,534,98,7,53.169742472549494,70.0
2024-07-21,PROD_1,DC_0,354,119,4,26.156835815619942,93.0
2024-07-21,PROD_1,DC_1,588,160,3,69.42915066496576,72.0
2024-07-21,PROD_1,DC_2,599,95,9,87.73232129821238,85.0
2024-07-21,PROD_2,DC_0,250,198,6,67.98598955571612,79.0
2024-07-21,PROD_2,DC_1,307,141,5,36.423273058618065,88.0
2024-07-21,PROD_2,DC_2,217,149,6,45.52384617016415,98.0
2024-07-21,PROD_3,DC_0,377,114,1,19.949604410450767,89.0
2024-07-21,PROD_3,DC_1,664,88,2,69.02804796961544,95.0
2024-07-21,PROD_3,DC_2,422,59,3,60.56777440059513,86.0
2024-07-21,PROD_4,DC_0,470,168,4,61.386577831549516,92.0
2024-07-21,PROD_4,DC_1,628,83,6,37.52239021364882,92.0
2024-07-21,PROD_4,DC_2,777,101,1,43.20769201825958,70.0
2024-07-21,PROD_5,DC_0,635,153,5,93.47157723485309,87.0
2024-07-21,PROD_5,DC_1,609,57,2,13.27388054581624,99.0
2024-07-21,PROD_5,DC_2,552,177,7,83.07897375328147,93.0
2024-07-21,PROD_6,DC_0,522,147,5,31.08477430990746,88.0
2024-07-21,PROD_6,DC_1,166,119,8,28.05869401520753,94.0
2024-07-21,PROD_6,DC_2,197,85,7,23.42195811366178,79.0
2024-07-21,PROD_7,DC_0,694,144,2,56.92121057053943,76.0
2024-07-21,PROD_7,DC_1,802,193,8,56.85511577035134,72.0
2024-07-21,PROD_7,DC_2,137,64,8,92.55709408931874,84.0
2024-07-21,PROD_8,DC_0,555,87,7,84.16252516203556,82.0
2024-07-21,PROD_8,DC_1,350,95,4,71.01290402365905,81.0
2024-07-21,PROD_8,DC_2,346,120,5,13.139559342714117,85.0
2024-07-21,PROD_9,DC_0,322,189,4,28.43705717873108,87.0
2024-07-21,PROD_9,DC_1,173,83,3,85.12490437114542,97.0
2024-07-21,PROD_9,DC_2,162,108,6,91.72862734646709,70.0
2024-07-22,PROD_0,DC_0,767,67,8,32.88284179595371,90.0
2024-07-22,PROD_0,DC_1,980,90,2,17.020153835619148,86.0
2024-07-22,PROD_0,DC_2,433,157,2,25.442375409678988,93.0
2024-07-22,PROD_1,DC_0,781,59,8,85.21196834610424,86.0
2024-07-22,PROD_1,DC_1,977,126,2,65.29326391294288,98.0
2024-07-22,PROD_1,DC_2,402,127,3,39.19711374452576,73.0
2024-07-22,PROD_2,DC_0,801,188,1,85.78203283191304,93.0
2024-07-22,PROD_2,DC_1,250,155,6,14.895080067796277,99.0
2024-07-22,PROD_2,DC_2,767,167,9,39.00358949233829,80.0
2024-07-22,PROD_3,DC_0,902,187,2,86.86982114730583,78.0
2024-07-22,PROD_3,DC_1,171,162,2,58.44887219079972,95.0
2024-07-22,PROD_3,DC_2,840,89,2,81.19221983075762,91.0
2024-07-22,PROD_4,DC_0,556,173,1,18.5373067948196,76.0
2024-07-22,PROD_4,DC_1,870,97,6,39.227185841170666,84.0
2024-07-22,PROD_4,DC_2,545,156,7,12.665052318475595,97.0
2024-07-22,PROD_5,DC_0,544,77,3,60.64816964306726,85.0
2024-07-22,PROD_5,DC_1,448,199,5,23.634338968404315,73.0
2024-07-22,PROD_5,DC_2,204,55,3,87.63954801892216,72.0
2024-07-22,PROD_6,DC_0,563,157,5,19.160722220812772,82.0
2024-07-22,PROD_6,DC_1,779,114,1,24.27534830003067,92.0
2024-07-22,PROD_6,DC_2,738,117,3,38.03733622658966,78.0
2024-07-22,PROD_7,DC_0,846,106,3,94.8374812260857,89.0
2024-07-22,PROD_7,DC_1,521,119,7,76.40756181671247,79.0
2024-07-22,PROD_7,DC_2,839,159,3,21.20627746193071,92.0
2024-07-22,PROD_8,DC_0,951,134,4,24.24510902543138,87.0
2024-07-22,PROD_8,DC_1,123,67,8,78.02156239695387,74.0
2024-07-22,PROD_8,DC_2,437,104,3,23.68920787303876,93.0
2024-07-22,PROD_9,DC_0,683,58,7,92.98151185178992,76.0
2024-07-22,PROD_9,DC_1,484,109,2,41.446632493156656,76.0
2024-07-22,PROD_9,DC_2,340,176,3,33.690393863175714,93.0
2024-07-23,PROD_0,DC_0,667,174,3,68.67077630449191,75.0
2024-07-23,PROD_0,DC_1,648,90,6,40.98646277556895,70.0
2024-07-23,PROD_0,DC_2,562,175,1,24.89218887031994,74.0
2024-07-23,PROD_1,DC_0,145,64,6,84.1969621059639,95.0
2024-07-23,PROD_1,DC_1,486,144,9,81.46984251461134,90.0
2024-07-23,PROD_1,DC_2,460,61,9,50.8776194159638,83.0
2024-07-23,PROD_2,DC_0,777,120,7,60.842073099974755,99.0
2024-07-23,PROD_2,DC_1,134,166,4,53.01016451121836,88.0
2024-07-23,PROD_2,DC_2,686,133,6,28.78851385815379,88.0
2024-07-23,PROD_3,DC_0,968,71,9,18.643237245932017,99.0
2024-07-23,PROD_3,DC_1,945,165,6,42.72821400613021,80.0
2024-07-23,PROD_3,DC_2,226,109,4,56.566759676225566,87.0
2024-07-23,PROD_4,DC_0,171,182,7,19.33222086379066,84.0
2024-07-23,PROD_4,DC_1,155,182,8,84.44228759516258,95.0
2024-07-23,PROD_4,DC_2,575,107,4,87.05431031161572,94.0
2024-07-23,PROD_5,DC_0,336,54,9,64.79082531879638,75.0
2024-07-23,PROD_5,DC_1,927,189,7,49.44596747143095,82.0
2024-07-23,PROD_5,DC_2,748,193,2,94.55106401427976,74.0
2024-07-23,PROD_6,DC_0,282,138,3,55.5535604771188,92.0
2024-07-23,PROD_6,DC_1,890,56,3,25.439940683244405,88.0
2024-07-23,PROD_6,DC_2,788,89,2,15.962934743450342,88.0
2024-07-23,PROD_7,DC_0,369,148,8,64.71299962246357,78.0
2024-07-23,PROD_7,DC_1,294,149,4,65.57661831516879,92.0
2024-07-23,PROD_7,DC_2,975,197,3,39.404033036402396,85.0
2024-07-23,PROD_8,DC_0,735,110,2,37.82605807124742,84.0
2024-07-23,PROD_8,DC_1,427,148,5,58.68954023292551,96.0
2024-07-23,PROD_8,DC_2,936,90,4,18.748604235597703,89.0
2024-07-23,PROD_9,DC_0,624,132,7,69.45493452013811,78.0
2024-07-23,PROD_9,DC_1,979,123,6,41.76097191432793,71.0
2024-07-23,PROD_9,DC_2,440,164,7,47.950453042159545,86.0
2024-07-24,PROD_0,DC_0,777,184,5,99.68192529089602,85.0
2024-07-24,PROD_0,DC_1,538,199,2,77.41184827349485,88.0
2024-07-24,PROD_0,DC_2,295,53,7,73.60888493388552,99.0
2024-07-24,PROD_1,DC_0,924,53,6,43.43999033250312,83.0
2024-07-24,PROD_1,DC_1,747,166,8,50.22967561284699,94.0
2024-07-24,PROD_1,DC_2,322,167,4,82.2166889297786,73.0
2024-07-24,PROD_2,DC_0,962,160,2,54.91671054801022,90.0
2024-07-24,PROD_2,DC_1,893,58,6,99.0013575861571,87.0
2024-07-24,PROD_2,DC_2,806,107,7,54.04399423043669,92.0
2024-07-24,PROD_3,DC_0,218,72,1,22.865328788162604,76.0
2024-07-24,PROD_3,DC_1,763,181,2,97.40785569483184,89.0
2024-07-24,PROD_3,DC_2,989,130,5,22.768070962881353,98.0
2024-07-24,PROD_4,DC_0,546,69,4,98.59800220627703,72.0
2024-07-24,PROD_4,DC_1,292,192,8,97.11236134271732,97.0
2024-07-24,PROD_4,DC_2,729,74,2,10.623674642620314,89.0
2024-07-24,PROD_5,DC_0,263,131,4,47.87301624861405,71.0
2024-07-24,PROD_5,DC_1,847,180,8,79.71053468878524,79.0
2024-07-24,PROD_5,DC_2,272,85,8,67.54588551274801,89.0
2024-07-24,PROD_6,DC_0,195,191,6,23.670635196228332,91.0
2024-07-24,PROD_6,DC_1,428,104,9,29.605646200517924,75.0
2024-07-24,PROD_6,DC_2,716,180,6,62.04798028578914,70.0
2024-07-24,PROD_7,DC_0,513,66,3,54.043383388007165,72.0
2024-07-24,PROD_7,DC_1,769,156,4,51.58807098938549,80.0
2024-07-24,PROD_7,DC_2,954,78,3,98.8893270942979,74.0
2024-07-24,PROD_8,DC_0,838,64,6,76.27557805388086,92.0
2024-07-24,PROD_8,DC_1,955,163,6,63.67280579156533,80.0
2024-07-24,PROD_8,DC_2,541,91,3,85.98893607195609,75.0
2024-07-24,PROD_9,DC_0,596,196,2,46.283200753567314,84.0
2024-07-24,PROD_9,DC_1,712,112,2,62.45423319385479,87.0
2024-07-24,PROD_9,DC_2,633,69,2,37.09082904912049,71.0
2024-07-25,PROD_0,DC_0,150,187,8,98.64942618995482,99.0
2024-07-25,PROD_0,DC_1,288,60,1,54.06492983793582,82.0
2024-07-25,PROD_0,DC_2,113,160,7,82.87204221655031,92.0
2024-07-25,PROD_1,DC_0,155,65,4,24.012040601147454,86.0
2024-07-25,PROD_1,DC_1,789,138,5,64.28500556426434,89.0
2024-07-25,PROD_1,DC_2,376,168,2,50.50683378858362,88.0
2024-07-25,PROD_2,DC_0,154,118,7,28.600860461478458,70.0
2024-07-25,PROD_2,DC_1,336,169,7,41.58195137188795,72.0
2024-07-25,PROD_2,DC_2,853,85,7,74.06603196519866,99.0
2024-07-25,PROD_3,DC_0,618,107,7,98.22269492142732,72.0
2024-07-25,PROD_3,DC_1,197,172,3,96.61493719398175,91.0
2024-07-25,PROD_3,DC_2,602,64,9,71.01182519494918,79.0
2024-07-25,PROD_4,DC_0,365,54,2,96.93807659466148,70.0
2024-07-25,PROD_4,DC_1,521,125,9,46.740974976768214,95.0
2024-07-25,PROD_4,DC_2,128,193,8,51.589717586398166,81.0
2024-07-25,PROD_5,DC_0,863,148,5,40.73732312292461,88.0
2024-07-25,PROD_5,DC_1,923,189,5,37.4954516811985,95.0
2024-07-25,PROD_5,DC_2,513,102,3,62.57923833727762,70.0
2024-07-25,PROD_6,DC_0,134,116,8,60.86329615712002,72.0
2024-07-25,PROD_6,DC_1,423,155,6,95.43886168274292,85.0
2024-07-25,PROD_6,DC_2,656,186,7,62.73475155063641,79.0
2024-07-25,PROD_7,DC_0,181,177,2,28.983528071134042,85.0
2024-07-25,PROD_7,DC_1,755,54,4,99.75101605811042,72.0
2024-07-25,PROD_7,DC_2,707,149,6,80.66350627210336,81.0
2024-07-25,PROD_8,DC_0,830,71,1,87.80100252568626,79.0
2024-07-25,PROD_8,DC_1,372,160,9,47.47251788655298,78.0
2024-07-25,PROD_8,DC_2,618,111,3,67.09875249889237,87.0
2024-07-25,PROD_9,DC_0,650,98,4,92.21741078606644,87.0
2024-07-25,PROD_9,DC_1,142,187,6,57.56921897260558,77.0
2024-07-25,PROD_9,DC_2,573,81,8,16.137814907777773,99.0
2024-07-26,PROD_0,DC_0,662,171,4,19.026022037224294,97.0
2024-07-26,PROD_0,DC_1,265,198,4,38.920539110844445,94.0
2024-07-26,PROD_0,DC_2,901,138,1,69.05194200299388,83.0
2024-07-26,PROD_1,DC_0,968,139,5,15.948302820976213,77.0
2024-07-26,PROD_1,DC_1,299,98,3,81.24588517283149,98.0
2024-07-26,PROD_1,DC_2,477,87,5,71.04037368809398,88.0
2024-07-26,PROD_2,DC_0,709,57,4,90.22533739461608,70.0
2024-07-26,PROD_2,DC_1,798,106,1,98.3481214981474,75.0
2024-07-26,PROD_2,DC_2,635,77,9,46.794230042143155,92.0
2024-07-26,PROD_3,DC_0,850,179,8,26.597342399791668,94.0
2024-07-26,PROD_3,DC_1,502,98,9,52.37572714630516,93.0
2024-07-26,PROD_3,DC_2,517,115,3,24.781741345436252,95.0
2024-07-26,PROD_4,DC_0,307,55,3,88.46250876527154,73.0
2024-07-26,PROD_4,DC_1,280,163,4,83.41993505998964,83.0
2024-07-26,PROD_4,DC_2,314,166,1,25.92829860568756,81.0
2024-07-26,PROD_5,DC_0,543,198,1,68.08304193615999,70.0
2024-07-26,PROD_5,DC_1,652,173,1,76.85127697632214,72.0
2024-07-26,PROD_5,DC_2,962,141,5,53.27653835428931,77.0
2024-07-26,PROD_6,DC_0,799,60,4,41.13931201591337,99.0
2024-07-26,PROD_6,DC_1,406,154,8,53.79154986272363,99.0
2024-07-26,PROD_6,DC_2,960,177,9,50.43420867625902,89.0
2024-07-26,PROD_7,DC_0,363,135,8,16.98054526374422,76.0
2024-07-26,PROD_7,DC_1,609,110,7,63.151614471347116,70.0
2024-07-26,PROD_7,DC_2,686,185,4,22.210351617355546,77.0
2024-07-26,PROD_8,DC_0,306,185,1,67.11171788099882,70.0
2024-07-26,PROD_8,DC_1,610,132,4,49.43530628308179,78.0
2024-07-26,PROD_8,DC_2,427,169,3,20.37579550594254,78.0
2024-07-26,PROD_9,DC_0,822,99,6,86.3220701853775,93.0
2024-07-26,PROD_9,DC_1,536,152,7,62.425123390890406,97.0
2024-07-26,PROD_9,DC_2,315,161,7,70.69525531170585,74.0
2024-07-27,PROD_0,DC_0,773,152,6,75.38472831416928,79.0
2024-07-27,PROD_0,DC_1,664,147,5,28.71677556363184,89.0
2024-07-27,PROD_0,DC_2,756,88,7,57.0388514588541,85.0
2024-07-27,PROD_1,DC_0,657,157,8,92.91260361264283,71.0
2024-07-27,PROD_1,DC_1,664,182,2,33.34924849360149,95.0
2024-07-27,PROD_1,DC_2,434,69,3,28.37540716394009,78.0
2024-07-27,PROD_2,DC_0,294,170,7,64.21807555149192,77.0
2024-07-27,PROD_2,DC_1,471,135,6,29.205928154421105,90.0
2024-07-27,PROD_2,DC_2,413,78,1,73.1917287756892,77.0
2024-07-27,PROD_3,DC_0,613,54,6,81.70657061389164,75.0
2024-07-27,PROD_3,DC_1,497,77,9,87.1700615208453,81.0
2024-07-27,PROD_3,DC_2,440,130,7,62.573805344665494,95.0
2024-07-27,PROD_4,DC_0,661,133,8,94.42385253995931,80.0
2024-07-27,PROD_4,DC_1,723,171,1,57.023439605775636,84.0
2024-07-27,PROD_4,DC_2,466,95,4,19.403789509815596,91.0
2024-07-27,PROD_5,DC_0,214,63,9,92.38223005993386,76.0
2024-07-27,PROD_5,DC_1,381,151,6,43.052347897374425,80.0
2024-07-27,PROD_5,DC_2,917,124,3,72.88922821596594,77.0
2024-07-27,PROD_6,DC_0,438,181,1,34.700225416156094,77.0
2024-07-27,PROD_6,DC_1,539,104,3,56.978660353108644,94.0
2024-07-27,PROD_6,DC_2,105,75,8,28.08834253968614,90.0
2024-07-27,PROD_7,DC_0,473,116,2,31.032316892466042,70.0
2024-07-27,PROD_7,DC_1,155,61,3,31.37570236309163,79.0
2024-07-27,PROD_7,DC_2,997,171,6,28.285270615095747,81.0
2024-07-27,PROD_8,DC_0,380,78,4,46.56704734016772,81.0
2024-07-27,PROD_8,DC_1,877,84,9,63.280588318059024,79.0
2024-07-27,PROD_8,DC_2,571,181,2,44.550066618067575,80.0
2024-07-27,PROD_9,DC_0,895,195,8,80.81050972407407,88.0
2024-07-27,PROD_9,DC_1,919,98,5,74.05502768542105,99.0
2024-07-27,PROD_9,DC_2,968,191,8,51.185561387349374,95.0
2024-07-28,PROD_0,DC_0,663,167,8,81.8839759729435,82.0
2024-07-28,PROD_0,DC_1,116,71,1,28.369939907412707,82.0
2024-07-28,PROD_0,DC_2,575,133,5,17.834112926600334,77.0
2024-07-28,PROD_1,DC_0,721,87,4,56.732003830395655,87.0
2024-07-28,PROD_1,DC_1,814,102,9,67.82860124783858,76.0
2024-07-28,PROD_1,DC_2,105,161,7,29.98127263004931,79.0
2024-07-28,PROD_2,DC_0,448,140,7,39.751511106435515,82.0
2024-07-28,PROD_2,DC_1,416,169,1,72.77867788249253,72.0
2024-07-28,PROD_2,DC_2,495,60,7,52.515165386354376,96.0
2024-07-28,PROD_3,DC_0,248,103,9,35.90184870010748,88.0
2024-07-28,PROD_3,DC_1,523,191,4,55.12216240571214,81.0
2024-07-28,PROD_3,DC_2,706,98,4,84.90939322761649,86.0
2024-07-28,PROD_4,DC_0,487,153,3,20.387231823228575,73.0
2024-07-28,PROD_4,DC_1,266,142,1,19.34208963727793,87.0
2024-07-28,PROD_4,DC_2,618,80,9,28.626841393783536,98.0
2024-07-28,PROD_5,DC_0,923,84,1,77.21139597149494,89.0
2024-07-28,PROD_5,DC_1,671,104,5,31.81939796637022,91.0
2024-07-28,PROD_5,DC_2,672,81,6,76.32766464609374,85.0
2024-07-28,PROD_6,DC_0,418,117,1,48.93403151763741,78.0
2024-07-28,PROD_6,DC_1,111,156,1,29.474848258733296,92.0
2024-07-28,PROD_6,DC_2,891,74,9,13.474717701223888,82.0
2024-07-28,PROD_7,DC_0,793,190,8,26.725258174433048,98.0
2024-07-28,PROD_7,DC_1,641,61,6,69.46551271319211,93.0
2024-07-28,PROD_7,DC_2,127,110,5,94.52346747924517,75.0
2024-07-28,PROD_8,DC_0,513,151,5,78.65891731266697,78.0
2024-07-28,PROD_8,DC_1,639,113,7,68.17137028003243,96.0
2024-07-28,PROD_8,DC_2,812,179,7,24.950919691340204,98.0
2024-07-28,PROD_9,DC_0,561,93,1,47.69571975292243,81.0
2024-07-28,PROD_9,DC_1,353,134,5,20.72869917949348,95.0
2024-07-28,PROD_9,DC_2,955,107,3,92.87343754442216,97.0
2024-07-29,PROD_0,DC_0,475,79,1,35.39566345706185,89.0
2024-07-29,PROD_0,DC_1,621,107,6,40.14875843669253,90.0
2024-07-29,PROD_0,DC_2,609,189,3,35.15453150185477,81.0
2024-07-29,PROD_1,DC_0,749,129,4,50.830029221631804,78.0
2024-07-29,PROD_1,DC_1,993,111,7,85.23981284231996,92.0
2024-07-29,PROD_1,DC_2,434,133,4,64.26539396379721,85.0
2024-07-29,PROD_2,DC_0,778,195,1,91.27422321951475,90.0
2024-07-29,PROD_2,DC_1,996,129,7,91.47284865352876,96.0
2024-07-29,PROD_2,DC_2,829,174,4,70.10986174106384,80.0
2024-07-29,PROD_3,DC_0,777,60,6,97.0373989349391,85.0
2024-07-29,PROD_3,DC_1,760,167,4,85.93952100299022,77.0
2024-07-29,PROD_3,DC_2,467,81,5,51.31308972181163,74.0
2024-07-29,PROD_4,DC_0,992,116,2,89.71505368386454,89.0
2024-07-29,PROD_4,DC_1,662,116,3,88.66470697338642,75.0
2024-07-29,PROD_4,DC_2,605,126,7,18.67874107325094,99.0
2024-07-29,PROD_5,DC_0,704,125,7,52.101663309475455,84.0
2024-07-29,PROD_5,DC_1,474,58,8,92.58423368669386,98.0
2024-07-29,PROD_5,DC_2,553,115,6,26.103029261960973,97.0
2024-07-29,PROD_6,DC_0,761,75,7,85.90706451979612,90.0
2024-07-29,PROD_6,DC_1,413,87,7,57.14984181774394,86.0
2024-07-29,PROD_6,DC_2,171,88,1,51.39652035865502,87.0
2024-07-29,PROD_7,DC_0,672,87,8,16.466504712501667,97.0
2024-07-29,PROD_7,DC_1,322,70,7,13.941470111740514,88.0
2024-07-29,PROD_7,DC_2,678,179,3,99.02424417178649,79.0
2024-07-29,PROD_8,DC_0,391,136,5,77.84379056845745,99.0
2024-07-29,PROD_8,DC_1,727,60,6,46.406991239013216,94.0
2024-07-29,PROD_8,DC_2,622,90,9,72.46115117462404,78.0
2024-07-29,PROD_9,DC_0,477,131,5,82.77266784091822,93.0
2024-07-29,PROD_9,DC_1,977,91,6,26.165498751357568,89.0
2024-07-29,PROD_9,DC_2,513,154,3,10.684783617708186,98.0
2024-07-30,PROD_0,DC_0,879,159,6,73.35827863592093,96.0
2024-07-30,PROD_0,DC_1,308,164,7,95.85088880560713,92.0
2024-07-30,PROD_0,DC_2,230,190,6,11.385606167767111,81.0
2024-07-30,PROD_1,DC_0,970,165,7,24.063033442346235,96.0
2024-07-30,PROD_1,DC_1,814,67,1,82.53711620606592,92.0
2024-07-30,PROD_1,DC_2,604,111,7,42.746618150365684,91.0
2024-07-30,PROD_2,DC_0,177,99,6,30.468234620212286,83.0
2024-07-30,PROD_2,DC_1,512,122,1,84.94553671374088,92.0
2024-07-30,PROD_2,DC_2,511,61,2,87.7086931416129,86.0
2024-07-30,PROD_3,DC_0,794,52,6,43.21788017462417,84.0
2024-07-30,PROD_3,DC_1,916,144,5,62.78599047119635,92.0
2024-07-30,PROD_3,DC_2,845,117,6,59.33676279985494,78.0
2024-07-30,PROD_4,DC_0,133,136,1,42.36196134397084,82.0
2024-07-30,PROD_4,DC_1,262,170,7,97.23851937640724,98.0
2024-07-30,PROD_4,DC_2,638,130,8,72.08239203180919,89.0
2024-07-30,PROD_5,DC_0,865,85,3,87.18794512838167,70.0
2024-07-30,PROD_5,DC_1,508,169,9,18.64633250932845,88.0
2024-07-30,PROD_5,DC_2,461,89,5,61.777125833681936,84.0
2024-07-30,PROD_6,DC_0,146,147,5,30.098388088907573,88.0
2024-07-30,PROD_6,DC_1,446,84,2,13.172573180870593,94.0
2024-07-30,PROD_6,DC_2,867,137,4,24.903796571349254,97.0
2024-07-30,PROD_7,DC_0,474,122,5,88.09672135366912,91.0
2024-07-30,PROD_7,DC_1,380,80,5,79.28006838280966,87.0
2024-07-30,PROD_7,DC_2,513,196,5,93.83807845291302,76.0
2024-07-30,PROD_8,DC_0,777,167,2,63.563038874149974,82.0
2024-07-30,PROD_8,DC_1,204,78,3,44.64985885975151,82.0
2024-07-30,PROD_8,DC_2,266,180,7,66.94424815547406,89.0
2024-07-30,PROD_9,DC_0,529,135,3,28.338463891210928,91.0
