date,product_id,dc_id,inventory,demand,lead_time,cost,supplier_performance
2024-06-06,PROD_2,DC_1,499,174,5,72.60814659990695,74.0
2024-06-06,PROD_2,DC_2,661,129,6,27.757167953494175,77.0
2024-06-06,PROD_3,DC_0,252,92,4,53.95029089810204,92.0
2024-06-06,PROD_3,DC_1,338,153,7,89.10513362111999,93.0
2024-06-06,PROD_3,DC_2,416,197,7,26.382360696653922,91.0
2024-06-06,PROD_4,DC_0,410,112,2,81.94612716723742,87.0
2024-06-06,PROD_4,DC_1,243,112,9,30.248175041419735,95.0
2024-06-06,PROD_4,DC_2,701,106,6,99.31895075737039,81.0
2024-06-06,PROD_5,DC_0,104,176,8,64.71913894114547,73.0
2024-06-06,PROD_5,DC_1,425,126,9,90.79371085913436,79.0
2024-06-06,PROD_5,DC_2,394,125,6,62.691981565787394,74.0
2024-06-06,PROD_6,DC_0,945,68,7,87.54590484147846,70.0
2024-06-06,PROD_6,DC_1,231,82,6,90.1717230086437,82.0
2024-06-06,PROD_6,DC_2,480,185,6,28.770194632957114,81.0
2024-06-06,PROD_7,DC_0,433,86,1,53.84379520637977,73.0
2024-06-06,PROD_7,DC_1,989,186,3,45.57462585558401,73.0
2024-06-06,PROD_7,DC_2,398,95,6,38.036164018725856,85.0
2024-06-06,PROD_8,DC_0,811,168,6,13.239412582211852,99.0
2024-06-06,PROD_8,DC_1,216,107,1,22.859264371310363,93.0
2024-06-06,PROD_8,DC_2,835,138,5,60.73062346384183,99.0
2024-06-06,PROD_9,DC_0,710,82,6,82.15991773545124,98.0
2024-06-06,PROD_9,DC_1,681,169,6,31.8176480279413,92.0
2024-06-06,PROD_9,DC_2,422,190,2,50.20623058046313,96.0
2024-06-07,PROD_0,DC_0,275,150,7,27.085254071489572,72.0
2024-06-07,PROD_0,DC_1,100,98,8,92.75462755308074,88.0
2024-06-07,PROD_0,DC_2,153,191,8,84.31305703225843,74.0
2024-06-07,PROD_1,DC_0,735,120,3,79.57591242089619,84.0
2024-06-07,PROD_1,DC_1,142,171,8,10.677766627146063,96.0
2024-06-07,PROD_1,DC_2,920,137,6,41.539624403104725,77.0
2024-06-07,PROD_2,DC_0,508,166,2,40.43855698495297,93.0
2024-06-07,PROD_2,DC_1,319,161,3,40.14148273645911,70.0
2024-06-07,PROD_2,DC_2,919,132,4,20.260457482395687,95.0
2024-06-07,PROD_3,DC_0,289,101,3,15.305661669636173,94.0
2024-06-07,PROD_3,DC_1,275,85,6,56.98957988341586,88.0
2024-06-07,PROD_3,DC_2,334,106,7,10.60070682755394,95.0
2024-06-07,PROD_4,DC_0,261,57,2,82.47958464084341,88.0
2024-06-07,PROD_4,DC_1,102,195,6,41.42629001029404,78.0
2024-06-07,PROD_4,DC_2,384,74,3,43.90506190540031,79.0
2024-06-07,PROD_5,DC_0,595,92,3,21.229016203760246,73.0
2024-06-07,PROD_5,DC_1,341,175,7,57.02814930964451,73.0
2024-06-07,PROD_5,DC_2,449,138,8,91.5461760491184,98.0
2024-06-07,PROD_6,DC_0,870,168,4,89.56442849268177,75.0
2024-06-07,PROD_6,DC_1,620,53,6,87.21803773740184,95.0
2024-06-07,PROD_6,DC_2,881,171,4,71.81135162710683,91.0
2024-06-07,PROD_7,DC_0,423,103,7,25.849356702880936,95.0
2024-06-07,PROD_7,DC_1,921,145,7,29.678776971363504,83.0
2024-06-07,PROD_7,DC_2,812,176,9,54.81135791106006,98.0
2024-06-07,PROD_8,DC_0,289,132,2,78.39140446069811,77.0
2024-06-07,PROD_8,DC_1,782,87,2,92.33181153010743,96.0
2024-06-07,PROD_8,DC_2,531,140,8,45.30450240166131,71.0
2024-06-07,PROD_9,DC_0,348,105,5,24.88661274927425,87.0
2024-06-07,PROD_9,DC_1,444,120,1,98.94846153506604,76.0
2024-06-07,PROD_9,DC_2,651,59,3,35.22767884633043,77.0
2024-06-08,PROD_0,DC_0,833,93,3,63.703390578306745,77.0
2024-06-08,PROD_0,DC_1,859,51,8,43.30131027231958,83.0
2024-06-08,PROD_0,DC_2,845,111,3,67.72037934762773,70.0
2024-06-08,PROD_1,DC_0,915,186,3,88.85595187579362,79.0
2024-06-08,PROD_1,DC_1,150,164,8,71.99001334332729,70.0
2024-06-08,PROD_1,DC_2,583,186,6,97.06928962242904,86.0
2024-06-08,PROD_2,DC_0,269,106,2,35.377490280333625,82.0
2024-06-08,PROD_2,DC_1,857,173,8,85.56767642598827,82.0
2024-06-08,PROD_2,DC_2,980,79,8,84.61772342261338,70.0
2024-06-08,PROD_3,DC_0,166,93,9,90.33797351491327,82.0
2024-06-08,PROD_3,DC_1,283,76,2,27.23166454450235,81.0
2024-06-08,PROD_3,DC_2,949,158,6,38.597010032610825,73.0
2024-06-08,PROD_4,DC_0,395,98,6,95.99206641680492,92.0
2024-06-08,PROD_4,DC_1,904,124,7,67.72697952644091,99.0
2024-06-08,PROD_4,DC_2,111,172,9,59.11359173165785,83.0
2024-06-08,PROD_5,DC_0,403,177,8,78.7710870008915,74.0
2024-06-08,PROD_5,DC_1,556,128,2,43.593325249620065,92.0
2024-06-08,PROD_5,DC_2,706,192,7,53.332924728766095,87.0
2024-06-08,PROD_6,DC_0,402,150,3,48.55048590926833,99.0
2024-06-08,PROD_6,DC_1,154,166,6,84.28827744201669,77.0
2024-06-08,PROD_6,DC_2,938,123,6,81.54805484548723,71.0
2024-06-08,PROD_7,DC_0,370,136,9,12.493563078905797,95.0
2024-06-08,PROD_7,DC_1,319,199,7,96.71755185906687,82.0
2024-06-08,PROD_7,DC_2,401,89,4,10.251944406553626,78.0
2024-06-08,PROD_8,DC_0,218,120,9,36.97591724149993,73.0
2024-06-08,PROD_8,DC_1,534,192,8,40.40756359861574,78.0
2024-06-08,PROD_8,DC_2,561,78,8,70.14241079336716,95.0
2024-06-08,PROD_9,DC_0,752,165,5,17.118014317421707,80.0
2024-06-08,PROD_9,DC_1,570,160,3,32.12717740501047,90.0
2024-06-08,PROD_9,DC_2,542,89,3,87.04639796392782,77.0
2024-06-09,PROD_0,DC_0,808,156,7,12.749029339797936,70.0
2024-06-09,PROD_0,DC_1,785,87,2,50.81435442844099,82.0
2024-06-09,PROD_0,DC_2,495,51,2,49.728222516318795,93.0
2024-06-09,PROD_1,DC_0,585,62,5,22.09822104342617,70.0
2024-06-09,PROD_1,DC_1,461,167,8,61.66477588255502,89.0
2024-06-09,PROD_1,DC_2,216,140,2,18.770186401172225,94.0
2024-06-09,PROD_2,DC_0,276,183,7,57.92053713088927,92.0
2024-06-09,PROD_2,DC_1,646,80,2,84.15191096460326,95.0
2024-06-09,PROD_2,DC_2,679,73,4,31.392212762424204,82.0
2024-06-09,PROD_3,DC_0,292,136,3,82.89988241867411,96.0
2024-06-09,PROD_3,DC_1,888,160,5,13.239330158626855,73.0
2024-06-09,PROD_3,DC_2,254,101,6,61.06753513924596,98.0
2024-06-09,PROD_4,DC_0,936,108,4,49.05831211565661,99.0
2024-06-09,PROD_4,DC_1,868,147,6,84.11213896805906,85.0
2024-06-09,PROD_4,DC_2,156,115,1,40.03471202822584,75.0
2024-06-09,PROD_5,DC_0,143,85,4,85.82498187453598,77.0
2024-06-09,PROD_5,DC_1,208,56,1,69.29780278139215,78.0
2024-06-09,PROD_5,DC_2,174,79,2,96.6198867737161,87.0
2024-06-09,PROD_6,DC_0,190,131,2,25.86803087654657,95.0
2024-06-09,PROD_6,DC_1,190,175,5,43.95688879392024,89.0
2024-06-09,PROD_6,DC_2,928,64,1,32.90397055357688,89.0
2024-06-09,PROD_7,DC_0,436,98,9,79.9121810935949,90.0
2024-06-09,PROD_7,DC_1,919,105,4,77.9103929013008,90.0
2024-06-09,PROD_7,DC_2,938,112,3,32.31996705664696,82.0
2024-06-09,PROD_8,DC_0,670,96,4,19.20994529426946,88.0
2024-06-09,PROD_8,DC_1,254,172,3,38.572422397132314,73.0
2024-06-09,PROD_8,DC_2,651,121,2,64.42714852588242,93.0
2024-06-09,PROD_9,DC_0,164,188,3,64.55396620310992,75.0
2024-06-09,PROD_9,DC_1,201,139,4,73.36207115976612,92.0
2024-06-09,PROD_9,DC_2,399,94,5,39.93180653635757,96.0
2024-06-10,PROD_0,DC_0,344,71,3,38.556742589143155,83.0
2024-06-10,PROD_0,DC_1,529,138,8,52.01212827006404,81.0
2024-06-10,PROD_0,DC_2,614,136,4,68.60920488135426,79.0
2024-06-10,PROD_1,DC_0,773,147,7,28.30830664690788,94.0
2024-06-10,PROD_1,DC_1,492,64,7,76.5197049233475,93.0
2024-06-10,PROD_1,DC_2,677,164,6,83.23342071283007,92.0
2024-06-10,PROD_2,DC_0,767,197,8,15.936600399799227,97.0
2024-06-10,PROD_2,DC_1,131,193,1,84.80540122198009,81.0
2024-06-10,PROD_2,DC_2,470,79,4,77.20008594775462,83.0
2024-06-10,PROD_3,DC_0,914,68,7,35.73056444566302,98.0
2024-06-10,PROD_3,DC_1,929,141,7,67.95441704772087,91.0
2024-06-10,PROD_3,DC_2,692,187,3,81.47324739346897,75.0
2024-06-10,PROD_4,DC_0,198,80,8,54.20013571511798,95.0
2024-06-10,PROD_4,DC_1,526,120,6,26.639621993619432,98.0
2024-06-10,PROD_4,DC_2,279,94,7,56.451539546671825,93.0
2024-06-10,PROD_5,DC_0,823,130,3,25.272713319827893,87.0
2024-06-10,PROD_5,DC_1,111,84,9,90.1650884604949,76.0
2024-06-10,PROD_5,DC_2,800,158,3,10.24944016916461,70.0
2024-06-10,PROD_6,DC_0,680,178,3,27.369807915716926,74.0
2024-06-10,PROD_6,DC_1,344,54,9,46.54692061408748,86.0
2024-06-10,PROD_6,DC_2,266,86,4,70.77936404500412,91.0
2024-06-10,PROD_7,DC_0,382,174,3,48.299371080167646,92.0
2024-06-10,PROD_7,DC_1,945,74,2,22.407447458522128,83.0
2024-06-10,PROD_7,DC_2,341,138,2,13.247700658452926,99.0
2024-06-10,PROD_8,DC_0,508,167,8,44.04791548093202,78.0
2024-06-10,PROD_8,DC_1,945,178,1,64.21219955835093,93.0
2024-06-10,PROD_8,DC_2,485,70,9,15.31852166436804,78.0
2024-06-10,PROD_9,DC_0,530,50,3,14.796349367383248,76.0
2024-06-10,PROD_9,DC_1,872,189,4,60.26527339423948,88.0
2024-06-10,PROD_9,DC_2,974,139,8,16.221700267200596,82.0
2024-06-11,PROD_0,DC_0,647,119,5,43.71311534633587,97.0
2024-06-11,PROD_0,DC_1,296,158,9,77.20517913124759,70.0
2024-06-11,PROD_0,DC_2,106,145,9,85.80778343236163,81.0
2024-06-11,PROD_1,DC_0,541,70,6,68.7074352513297,70.0
2024-06-11,PROD_1,DC_1,104,193,7,99.2294105568545,45.5
2024-06-11,PROD_1,DC_2,637,53,2,56.016795841818265,86.0
2024-06-11,PROD_2,DC_0,729,135,1,53.414848119668285,95.0
2024-06-11,PROD_2,DC_1,344,78,6,32.4137537577526,84.0
2024-06-11,PROD_2,DC_2,756,190,9,92.17131665741144,90.0
2024-06-11,PROD_3,DC_0,543,182,3,78.72175200421282,94.0
2024-06-11,PROD_3,DC_1,609,101,7,32.73535884783419,84.0
2024-06-11,PROD_3,DC_2,422,75,8,43.394024539878814,86.0
2024-06-11,PROD_4,DC_0,380,67,5,58.585095480381156,86.0
2024-06-11,PROD_4,DC_1,797,154,4,44.9329868006102,92.0
2024-06-11,PROD_4,DC_2,813,157,8,59.005508832538034,79.0
2024-06-11,PROD_5,DC_0,208,109,4,79.63203717655948,71.0
2024-06-11,PROD_5,DC_1,578,161,9,11.441531639967417,77.0
2024-06-11,PROD_5,DC_2,720,149,3,42.38549115792446,96.0
2024-06-11,PROD_6,DC_0,617,159,5,43.526077963961896,74.0
2024-06-11,PROD_6,DC_1,290,154,7,44.52755056931282,71.0
2024-06-11,PROD_6,DC_2,435,118,5,13.674490419483512,89.0
2024-06-11,PROD_7,DC_0,870,125,2,87.98151541517478,75.0
2024-06-11,PROD_7,DC_1,678,95,2,22.422811806893264,86.0
2024-06-11,PROD_7,DC_2,562,134,1,95.70129039913095,83.0
2024-06-11,PROD_8,DC_0,134,135,2,42.11063082789717,73.0
2024-06-11,PROD_8,DC_1,820,89,6,81.76301065041335,85.0
2024-06-11,PROD_8,DC_2,233,89,2,86.72922027631985,88.0
2024-06-11,PROD_9,DC_0,658,163,8,38.97561155296994,94.0
2024-06-11,PROD_9,DC_1,360,51,2,33.413446725355,92.0
2024-06-11,PROD_9,DC_2,937,160,3,41.576010436819764,83.0
2024-06-12,PROD_0,DC_0,409,192,9,98.09354956379823,80.0
2024-06-12,PROD_0,DC_1,442,109,8,54.90211151468225,92.0
2024-06-12,PROD_0,DC_2,442,156,7,65.91749577170783,97.0
2024-06-12,PROD_1,DC_0,322,174,8,57.39996831026164,81.0
2024-06-12,PROD_1,DC_1,162,107,8,13.633709177127251,47.0
2024-06-12,PROD_1,DC_2,136,177,7,95.39838339252607,75.0
2024-06-12,PROD_2,DC_0,473,96,1,25.140066960216934,82.0
2024-06-12,PROD_2,DC_1,498,133,2,36.992612759537806,85.0
2024-06-12,PROD_2,DC_2,406,199,6,36.02910853112482,71.0
2024-06-12,PROD_3,DC_0,564,143,9,54.20387029816801,84.0
2024-06-12,PROD_3,DC_1,398,191,5,88.19239317315288,83.0
2024-06-12,PROD_3,DC_2,614,83,7,21.598431616935553,76.0
2024-06-12,PROD_4,DC_0,698,178,9,40.3373430305535,85.0
2024-06-12,PROD_4,DC_1,970,160,5,27.751796278393485,82.0
2024-06-12,PROD_4,DC_2,553,119,6,19.41418552755788,78.0
2024-06-12,PROD_5,DC_0,429,64,3,91.32379274586988,81.0
2024-06-12,PROD_5,DC_1,523,171,2,59.65421573248038,94.0
2024-06-12,PROD_5,DC_2,531,195,4,83.05418213718926,97.0
2024-06-12,PROD_6,DC_0,386,92,3,28.943784889051372,83.0
2024-06-12,PROD_6,DC_1,914,174,5,10.32058290976926,74.0
2024-06-12,PROD_6,DC_2,477,56,8,21.48881192252731,74.0
2024-06-12,PROD_7,DC_0,173,187,5,73.12602065840349,75.0
2024-06-12,PROD_7,DC_1,276,53,5,97.98663868503971,93.0
2024-06-12,PROD_7,DC_2,118,160,9,89.5107488488339,75.0
2024-06-12,PROD_8,DC_0,425,197,3,12.84410551706916,91.0
2024-06-12,PROD_8,DC_1,588,102,8,49.4803200148069,90.0
2024-06-12,PROD_8,DC_2,307,178,1,35.85394657204964,85.0
2024-06-12,PROD_9,DC_0,380,88,1,40.33981515148429,94.0
2024-06-12,PROD_9,DC_1,787,107,7,11.403088368593181,93.0
2024-06-12,PROD_9,DC_2,665,65,6,79.26098355920136,85.0
2024-06-13,PROD_0,DC_0,250,86,7,111.04756249581324,75.0
2024-06-13,PROD_0,DC_1,405,162,1,56.386012279459635,86.0
2024-06-13,PROD_0,DC_2,793,148,5,25.531477707802573,80.0
2024-06-13,PROD_1,DC_0,352,86,6,61.70959426935205,70.0
2024-06-13,PROD_1,DC_1,236,148,8,25.238065296945557,35.0
2024-06-13,PROD_1,DC_2,651,185,9,65.96070856340208,81.0
2024-06-13,PROD_2,DC_0,924,87,3,25.352981714304324,91.0
2024-06-13,PROD_2,DC_1,816,67,1,77.93802109965725,99.0
2024-06-13,PROD_2,DC_2,803,75,2,60.49486366971799,87.0
2024-06-13,PROD_3,DC_0,794,110,8,74.07890094875388,86.0
2024-06-13,PROD_3,DC_1,575,50,7,25.84906017358273,98.0
2024-06-13,PROD_3,DC_2,512,123,6,95.9767119601234,79.0
2024-06-13,PROD_4,DC_0,912,112,6,13.44175573495094,95.0
2024-06-13,PROD_4,DC_1,939,182,3,96.61193587934926,96.0
2024-06-13,PROD_4,DC_2,285,55,3,83.51861063037538,75.0
2024-06-13,PROD_5,DC_0,297,128,5,58.09261272393625,84.0
2024-06-13,PROD_5,DC_1,352,198,4,88.53610046141718,70.0
2024-06-13,PROD_5,DC_2,238,100,1,68.7268756545586,72.0
2024-06-13,PROD_6,DC_0,807,166,6,22.77160967659549,84.0
2024-06-13,PROD_6,DC_1,559,101,3,46.31938523573773,99.0
2024-06-13,PROD_6,DC_2,976,58,6,89.25655438342955,75.0
2024-06-13,PROD_7,DC_0,612,72,6,17.452626189860965,87.0
2024-06-13,PROD_7,DC_1,969,191,8,24.027022514345937,75.0
2024-06-13,PROD_7,DC_2,503,75,1,36.146463965821965,93.0
2024-06-13,PROD_8,DC_0,442,79,8,14.456794574795156,83.0
2024-06-13,PROD_8,DC_1,215,159,2,37.48423097046904,92.0
2024-06-13,PROD_8,DC_2,877,144,7,27.20551537423647,82.0
2024-06-13,PROD_9,DC_0,775,82,9,64.13817902543668,70.0
2024-06-13,PROD_9,DC_1,882,109,7,52.988973597655814,79.0
2024-06-13,PROD_9,DC_2,731,55,6,89.19209881933794,99.0
2024-06-14,PROD_0,DC_0,436,183,1,79.20085333140182,97.0
2024-06-14,PROD_0,DC_1,493,77,1,29.289443262086053,89.0
2024-06-14,PROD_0,DC_2,572,182,7,85.55316572976237,85.0
2024-06-14,PROD_1,DC_0,424,170,5,55.215048459298934,80.0
2024-06-14,PROD_1,DC_1,863,78,2,75.55396127568385,41.5
2024-06-14,PROD_1,DC_2,153,139,4,30.408182055780394,81.0
2024-06-14,PROD_2,DC_0,563,89,5,16.601239066610205,87.0
2024-06-14,PROD_2,DC_1,409,104,9,81.3596503259419,72.0
2024-06-14,PROD_2,DC_2,935,139,5,12.18263804802616,77.0
2024-06-14,PROD_3,DC_0,445,78,5,44.50662663774572,77.0
2024-06-14,PROD_3,DC_1,338,59,4,41.636767656850985,70.0
2024-06-14,PROD_3,DC_2,692,184,4,43.525009619081786,78.0
2024-06-14,PROD_4,DC_0,855,99,2,39.09383561004246,85.0
2024-06-14,PROD_4,DC_1,245,152,5,13.804902601165969,70.0
2024-06-14,PROD_4,DC_2,504,121,1,50.71096457949642,75.0
2024-06-14,PROD_5,DC_0,996,125,5,29.30558385627413,95.0
2024-06-14,PROD_5,DC_1,598,139,3,14.36816499608819,93.0
2024-06-14,PROD_5,DC_2,115,130,8,99.50402537559316,81.0
2024-06-14,PROD_6,DC_0,592,65,7,17.497701627050883,94.0
2024-06-14,PROD_6,DC_1,343,123,9,60.26582566797077,79.0
2024-06-14,PROD_6,DC_2,676,82,6,84.72732639369383,92.0
2024-06-14,PROD_7,DC_0,634,151,2,85.06375828208877,96.0
2024-06-14,PROD_7,DC_1,478,164,4,28.992598925326355,98.0
2024-06-14,PROD_7,DC_2,142,91,4,51.414723717600324,79.0
2024-06-14,PROD_8,DC_0,559,162,5,44.8673106650631,80.0
2024-06-14,PROD_8,DC_1,241,175,8,94.3152197829164,85.0
2024-06-14,PROD_8,DC_2,764,172,4,82.17428100626016,95.0
2024-06-14,PROD_9,DC_0,579,194,6,40.05327849367766,96.0
2024-06-14,PROD_9,DC_1,813,121,9,55.147274202156005,99.0
2024-06-14,PROD_9,DC_2,777,133,3,43.18277458972186,76.0
2024-06-15,PROD_0,DC_0,300,116,4,115.11933303979745,71.0
2024-06-15,PROD_0,DC_1,928,56,6,54.42849955836798,93.0
2024-06-15,PROD_0,DC_2,590,167,6,65.1184145366129,84.0
2024-06-15,PROD_1,DC_0,102,142,4,85.14064913288254,98.0
2024-06-15,PROD_1,DC_1,569,66,8,61.719676127678085,45.0
2024-06-15,PROD_1,DC_2,650,82,1,68.54624665377995,97.0
2024-06-15,PROD_2,DC_0,532,56,2,11.844737934787586,78.0
2024-06-15,PROD_2,DC_1,965,155,5,27.646395796080185,93.0
2024-06-15,PROD_2,DC_2,904,81,7,55.03335272036252,96.0
2024-06-15,PROD_3,DC_0,859,139,8,63.55385737236984,81.0
2024-06-15,PROD_3,DC_1,944,88,2,96.71328937609711,88.0
2024-06-15,PROD_3,DC_2,152,185,4,91.41577471497122,78.0
2024-06-15,PROD_4,DC_0,153,158,1,39.428908375023106,87.0
2024-06-15,PROD_4,DC_1,533,186,5,25.572594843229602,95.0
2024-06-15,PROD_4,DC_2,473,126,4,18.02697168476772,86.0
2024-06-15,PROD_5,DC_0,722,173,4,98.08182011766769,81.0
2024-06-15,PROD_5,DC_1,674,181,7,78.46329044534355,89.0
2024-06-15,PROD_5,DC_2,644,197,6,36.47581293905894,92.0
2024-06-15,PROD_6,DC_0,503,183,3,13.409114520644438,71.0
2024-06-15,PROD_6,DC_1,284,186,9,78.86230068718402,77.0
2024-06-15,PROD_6,DC_2,830,168,5,57.247831981681344,71.0
2024-06-15,PROD_7,DC_0,220,98,6,75.37008907835423,81.0
2024-06-15,PROD_7,DC_1,398,150,1,92.9754957882716,82.0
2024-06-15,PROD_7,DC_2,122,130,9,79.1362717695008,70.0
2024-06-15,PROD_8,DC_0,978,70,5,84.39353673991302,86.0
2024-06-15,PROD_8,DC_1,710,78,9,64.83692144412159,98.0
2024-06-15,PROD_8,DC_2,775,174,3,44.73048554936112,75.0
2024-06-15,PROD_9,DC_0,255,153,2,71.59822552451104,78.0
2024-06-15,PROD_9,DC_1,832,73,4,41.68964307217868,71.0
2024-06-15,PROD_9,DC_2,563,72,8,99.18617102898011,70.0
2024-06-16,PROD_0,DC_0,920,95,4,68.1934792434888,95.0
2024-06-16,PROD_0,DC_1,132,64,6,83.35918936744132,72.0
2024-06-16,PROD_0,DC_2,280,85,4,97.23733359066512,87.0
2024-06-16,PROD_1,DC_0,203,197,2,30.764717132331025,83.0
2024-06-16,PROD_1,DC_1,441,156,1,46.744008246897174,49.5
2024-06-16,PROD_1,DC_2,885,108,1,36.07323811195406,81.0
2024-06-16,PROD_2,DC_0,145,88,5,68.55120843959418,86.0
2024-06-16,PROD_2,DC_1,795,61,6,21.573396602891297,91.0
2024-06-16,PROD_2,DC_2,176,164,6,78.67822394782233,95.0
2024-06-16,PROD_3,DC_0,596,116,6,42.3949409100029,93.0
2024-06-16,PROD_3,DC_1,554,172,4,70.77391244813,95.0
2024-06-16,PROD_3,DC_2,708,152,7,47.3973138805925,74.0
2024-06-16,PROD_4,DC_0,187,182,2,45.310687419562385,91.0
2024-06-16,PROD_4,DC_1,339,176,4,57.84771513160471,94.0
2024-06-16,PROD_4,DC_2,287,76,1,97.28564792928468,99.0
2024-06-16,PROD_5,DC_0,867,111,2,26.87214129646415,72.0
2024-06-16,PROD_5,DC_1,265,58,4,69.64852444410568,70.0
2024-06-16,PROD_5,DC_2,296,138,8,50.157794779994084,88.0
2024-06-16,PROD_6,DC_0,885,170,3,23.233978880780043,92.0
2024-06-16,PROD_6,DC_1,215,61,1,71.21042388995207,81.0
2024-06-16,PROD_6,DC_2,138,129,4,95.84931034498024,71.0
2024-06-16,PROD_7,DC_0,642,159,1,76.40718213353139,97.0
2024-06-16,PROD_7,DC_1,770,199,8,99.76659915593234,92.0
2024-06-16,PROD_7,DC_2,330,66,8,65.51422236030416,90.0
2024-06-16,PROD_8,DC_0,827,112,5,69.61398901222717,81.0
2024-06-16,PROD_8,DC_1,471,73,5,63.96562801147566,90.0
2024-06-16,PROD_8,DC_2,515,165,5,32.03594734810606,71.0
2024-06-16,PROD_9,DC_0,651,119,3,65.59345754100468,75.0
2024-06-16,PROD_9,DC_1,191,110,9,38.51175142198676,99.0
2024-06-16,PROD_9,DC_2,791,134,7,68.35447665614001,84.0
2024-06-17,PROD_0,DC_0,855,198,1,90.499085651674,80.0
2024-06-17,PROD_0,DC_1,363,147,8,96.89496594010593,70.0
2024-06-17,PROD_0,DC_2,352,98,9,24.484558982869544,98.0
2024-06-17,PROD_1,DC_0,401,66,9,36.64750056128338,96.0
2024-06-17,PROD_1,DC_1,908,160,2,57.942776978744064,36.0
2024-06-17,PROD_1,DC_2,329,170,2,18.41010538970875,84.0
2024-06-17,PROD_2,DC_0,642,78,8,85.04059535419256,98.0
2024-06-17,PROD_2,DC_1,685,165,3,63.92702815492978,87.0
2024-06-17,PROD_2,DC_2,428,137,9,66.6375511768469,88.0
2024-06-17,PROD_3,DC_0,196,183,5,38.610333098922524,87.0
2024-06-17,PROD_3,DC_1,834,162,3,45.765583026419094,97.0
2024-06-17,PROD_3,DC_2,611,91,7,92.20993791032659,75.0
2024-06-17,PROD_4,DC_0,655,175,3,18.92406891942389,76.0
2024-06-17,PROD_4,DC_1,334,199,3,50.11930288934714,76.0
2024-06-17,PROD_4,DC_2,603,188,3,44.104734266180536,72.0
2024-06-17,PROD_5,DC_0,195,88,3,76.95531110244102,70.0
2024-06-17,PROD_5,DC_1,257,72,8,90.84086751591995,90.0
2024-06-17,PROD_5,DC_2,441,103,2,44.10467288548892,73.0
2024-06-17,PROD_6,DC_0,620,144,7,82.31134499056952,92.0
2024-06-17,PROD_6,DC_1,425,108,3,59.212730980536634,76.0
2024-06-17,PROD_6,DC_2,199,74,8,90.40188815175802,84.0
2024-06-17,PROD_7,DC_0,996,70,9,89.17998888766085,78.0
2024-06-17,PROD_7,DC_1,146,144,8,59.146169964336536,76.0
2024-06-17,PROD_7,DC_2,702,120,6,22.583179181488575,98.0
2024-06-17,PROD_8,DC_0,253,169,6,98.32057158957774,92.0
2024-06-17,PROD_8,DC_1,515,177,3,94.17812456370417,80.0
2024-06-17,PROD_8,DC_2,787,177,6,66.32772001045504,93.0
2024-06-17,PROD_9,DC_0,613,115,2,57.42287617877835,84.0
2024-06-17,PROD_9,DC_1,313,90,9,54.838510529395975,99.0
2024-06-17,PROD_9,DC_2,772,148,1,83.917472888117,95.0
2024-06-18,PROD_0,DC_0,477,146,7,99.1694375523669,90.0
2024-06-18,PROD_0,DC_1,392,65,9,33.17438221454901,99.0
2024-06-18,PROD_0,DC_2,558,135,2,26.505326134961752,74.0
2024-06-18,PROD_1,DC_0,655,118,4,17.098177868553563,77.0
2024-06-18,PROD_1,DC_1,832,66,2,27.16731992033151,37.5
2024-06-18,PROD_1,DC_2,369,179,1,34.4878122947909,83.0
2024-06-18,PROD_2,DC_0,434,121,6,10.177307054725127,70.0
2024-06-18,PROD_2,DC_1,960,104,1,88.30901045121993,78.0
2024-06-18,PROD_2,DC_2,142,138,5,54.630714393449324,76.0
2024-06-18,PROD_3,DC_0,432,119,8,32.639968658313876,81.0
2024-06-18,PROD_3,DC_1,997,117,7,26.07218400631868,84.0
2024-06-18,PROD_3,DC_2,218,84,6,20.475032169146015,90.0
2024-06-18,PROD_4,DC_0,507,54,3,58.40479782801147,86.0
2024-06-18,PROD_4,DC_1,931,76,2,22.70437017518197,96.0
2024-06-18,PROD_4,DC_2,783,53,2,75.83388619172852,98.0
2024-06-18,PROD_5,DC_0,739,177,4,72.31380936452128,77.0
2024-06-18,PROD_5,DC_1,292,118,2,75.54298851147252,77.0
2024-06-18,PROD_5,DC_2,466,133,2,76.95240607178785,72.0
2024-06-18,PROD_6,DC_0,187,110,2,62.40765785265558,88.0
2024-06-18,PROD_6,DC_1,818,148,5,97.58973719685855,83.0
2024-06-18,PROD_6,DC_2,241,163,4,20.189323622316348,85.0
2024-06-18,PROD_7,DC_0,761,78,6,43.39209805735768,77.0
2024-06-18,PROD_7,DC_1,794,169,4,99.63147215860516,79.0
2024-06-18,PROD_7,DC_2,828,167,7,66.7662574161776,98.0
2024-06-18,PROD_8,DC_0,774,169,9,98.2121302271304,93.0
2024-06-18,PROD_8,DC_1,409,84,6,19.25968211916223,93.0
2024-06-18,PROD_8,DC_2,131,87,5,16.14542010093447,82.0
2024-06-18,PROD_9,DC_0,545,181,4,36.581621456534535,96.0
2024-06-18,PROD_9,DC_1,205,132,2,70.99137722160629,70.0
2024-06-18,PROD_9,DC_2,308,154,9,34.216156132394325,79.0
2024-06-19,PROD_0,DC_0,370,130,5,31.9354429336307,89.0
2024-06-19,PROD_0,DC_1,349,150,4,16.927326043160296,92.0
2024-06-19,PROD_0,DC_2,403,55,7,97.28927210657751,85.0
2024-06-19,PROD_1,DC_0,193,53,7,40.77345920455065,80.0
2024-06-19,PROD_1,DC_1,876,60,6,78.92233062521761,48.5
